clip_id,mp3_path,audio_path,has_audio,caption,title,artist,release,split_folder,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,no vocals,vocals,harpsichord,loud,quiet,woman,pop,flute,male vocal,no vocal,soft,sitar,solo,man,classic,choir,voice,beats,male voice,harp,dance,female vocal,new age,cello,no voice,weird,country,metal,female voice,electro
13533,8/skitzo-hellavator_musick-03-krystal_deaths_horizon-117-146.mp3,,False,rock,clip_13533,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13539,8/skitzo-hellavator_musick-03-krystal_deaths_horizon-291-320.mp3,,False,"guitar, rock, fast, loud, metal",clip_13539,unknown,unknown,train,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13543,4/tilopa-kyotaku_live-03-kyo_choshi-88-117.mp3,,False,no tags,clip_13543,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13548,4/tilopa-kyotaku_live-03-kyo_choshi-233-262.mp3,,False,"ambient, quiet",clip_13548,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13549,4/tilopa-kyotaku_live-03-kyo_choshi-262-291.mp3,,False,no tags,clip_13549,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13555,f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-0-29.mp3,,False,"guitar, classical, slow, strings, quiet",clip_13555,unknown,unknown,train,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13556,f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-30-59.mp3,,False,"guitar, soft",clip_13556,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13561,f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-175-204.mp3,,False,"guitar, slow",clip_13561,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13563,f/paul_berget-sl_weiss_on_11_strings-03-linfidele_suite_sarabande-233-262.mp3,,False,"guitar, slow",clip_13563,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13567,b/altri_stromenti-uccellini-03-la_tarantola_uccellini-88-117.mp3,,False,classical,clip_13567,unknown,unknown,train,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13569,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-0-29.mp3,,False,"guitar, slow, harpsichord",clip_13569,unknown,unknown,train,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13570,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-30-59.mp3,,False,"guitar, classical, slow, piano, harpsichord, solo",clip_13570,unknown,unknown,val,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13571,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-59-88.mp3,,False,"classical, harpsichord, harp",clip_13571,unknown,unknown,train,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13572,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-88-117.mp3,,False,harpsichord,clip_13572,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13573,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-117-146.mp3,,False,"classical, slow, piano, harpsichord",clip_13573,unknown,unknown,train,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13574,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-146-175.mp3,,False,no tags,clip_13574,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13578,9/junghae_kim-the_virginalists-03-lachrymae_pavan_john_dowland_set_by_william_randall-262-291.mp3,,False,"guitar, classical, slow, strings, harpsichord, solo, classic, no voice",clip_13578,unknown,unknown,train,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13582,9/william_brooks-silent_wings-03-land_of_lincoln-30-59.mp3,,False,"guitar, rock, vocal, male, singing, loud, man, male voice, country",clip_13582,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13583,9/william_brooks-silent_wings-03-land_of_lincoln-59-88.mp3,,False,pop,clip_13583,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13585,9/william_brooks-silent_wings-03-land_of_lincoln-117-146.mp3,,False,no tags,clip_13585,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13586,9/william_brooks-silent_wings-03-land_of_lincoln-146-175.mp3,,False,"rock, male vocal, country",clip_13586,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13587,9/william_brooks-silent_wings-03-land_of_lincoln-175-204.mp3,,False,no tags,clip_13587,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13603,8/hybris-the_first_words-03-leave_me-59-88.mp3,,False,"guitar, drums, rock, no vocal",clip_13603,unknown,unknown,train,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13604,8/hybris-the_first_words-03-leave_me-88-117.mp3,,False,rock,clip_13604,unknown,unknown,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13606,8/hybris-the_first_words-03-leave_me-146-175.mp3,,False,no tags,clip_13606,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13607,8/hybris-the_first_words-03-leave_me-175-204.mp3,,False,"guitar, drums, rock, beat, metal",clip_13607,unknown,unknown,test,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13609,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-0-29.mp3,,False,violin,clip_13609,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13611,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-59-88.mp3,,False,"slow, female, singing, woman, pop, voice, female vocal, female voice",clip_13611,unknown,unknown,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13612,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-88-117.mp3,,False,classical,clip_13612,unknown,unknown,test,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13613,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-117-146.mp3,,False,"slow, vocals, man",clip_13613,unknown,unknown,train,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13614,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-146-175.mp3,,False,soft,clip_13614,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13615,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-175-204.mp3,,False,"ambient, female, vocals, woman, female vocal",clip_13615,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13617,e/magnatune_com-magnatune_at_the_cc_salon-03-less_of_you_c_layne-233-262.mp3,,False,"vocal, female, singing",clip_13617,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13618,f/strojovna_07-switch_on__switch_off-03-lienky-0-29.mp3,,False,"techno, electronic, no vocals",clip_13618,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,f/strojovna_07-switch_on__switch_off-03-lienky-30-59.mp3,,False,"techno, electronic, beat, synth, beats, dance",clip_13619,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
13621,f/strojovna_07-switch_on__switch_off-03-lienky-88-117.mp3,,False,no tags,clip_13621,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13624,f/strojovna_07-switch_on__switch_off-03-lienky-175-204.mp3,,False,"techno, electronic",clip_13624,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13628,5/mrdc-plethora-03-lilldevil-30-59.mp3,,False,"techno, drums, electronic, voice, electro",clip_13628,unknown,unknown,train,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13630,5/mrdc-plethora-03-lilldevil-88-117.mp3,,False,electronic,clip_13630,unknown,unknown,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13632,5/mrdc-plethora-03-lilldevil-146-175.mp3,,False,no tags,clip_13632,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13633,5/mrdc-plethora-03-lilldevil-175-204.mp3,,False,"techno, fast",clip_13633,unknown,unknown,train,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,5/mrdc-plethora-03-lilldevil-204-233.mp3,,False,"techno, synth",clip_13634,unknown,unknown,train,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13635,5/mrdc-plethora-03-lilldevil-233-262.mp3,,False,guitar,clip_13635,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13636,e/hans_christian-phantoms-03-lindenflowers_and_carnations-0-29.mp3,,False,"guitar, slow",clip_13636,unknown,unknown,val,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13637,e/hans_christian-phantoms-03-lindenflowers_and_carnations-30-59.mp3,,False,"guitar, classical, no vocal, soft, new age",clip_13637,unknown,unknown,train,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13638,e/hans_christian-phantoms-03-lindenflowers_and_carnations-59-88.mp3,,False,guitar,clip_13638,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13643,e/hans_christian-phantoms-03-lindenflowers_and_carnations-204-233.mp3,,False,"guitar, strings",clip_13643,unknown,unknown,test,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13644,0/ammonite-reconnection-03-liquid_sun-0-29.mp3,,False,"techno, electronic, beat, synth, new age",clip_13644,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13646,0/ammonite-reconnection-03-liquid_sun-59-88.mp3,,False,"electronic, ambient, vocal, female, singing, new age",clip_13646,unknown,unknown,val,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13648,0/ammonite-reconnection-03-liquid_sun-117-146.mp3,,False,woman,clip_13648,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13649,0/ammonite-reconnection-03-liquid_sun-146-175.mp3,,False,no tags,clip_13649,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13651,0/ammonite-reconnection-03-liquid_sun-204-233.mp3,,False,"singing, vocals, loud, woman, pop, female vocal, female voice",clip_13651,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13653,0/ammonite-reconnection-03-liquid_sun-262-291.mp3,,False,no tags,clip_13653,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13654,0/ammonite-reconnection-03-liquid_sun-291-320.mp3,,False,"electronic, rock, fast, female, loud, pop, female voice",clip_13654,unknown,unknown,val,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13655,0/ammonite-reconnection-03-liquid_sun-320-349.mp3,,False,"rock, female, female vocal",clip_13655,unknown,unknown,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13657,b/falik-the_ballad_of_el_efe-03-llama_mia-0-29.mp3,,False,"guitar, drums, electronic, rock, beat",clip_13657,unknown,unknown,train,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13660,b/falik-the_ballad_of_el_efe-03-llama_mia-88-117.mp3,,False,no tags,clip_13660,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13661,b/falik-the_ballad_of_el_efe-03-llama_mia-117-146.mp3,,False,no tags,clip_13661,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13663,b/falik-the_ballad_of_el_efe-03-llama_mia-175-204.mp3,,False,no tags,clip_13663,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13664,b/falik-the_ballad_of_el_efe-03-llama_mia-204-233.mp3,,False,no tags,clip_13664,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13666,b/falik-the_ballad_of_el_efe-03-llama_mia-262-291.mp3,,False,no tags,clip_13666,unknown,unknown,train,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13667,b/seismic_anamoly-dead_mans_hand-03-long_gone-0-29.mp3,,False,rock,clip_13667,unknown,unknown,test,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13668,b/seismic_anamoly-dead_mans_hand-03-long_gone-30-59.mp3,,False,"guitar, rock",clip_13668,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13669,b/seismic_anamoly-dead_mans_hand-03-long_gone-59-88.mp3,,False,"guitar, rock",clip_13669,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,b/seismic_anamoly-dead_mans_hand-03-long_gone-88-117.mp3,,False,"guitar, rock, loud",clip_13670,unknown,unknown,val,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,b/seismic_anamoly-dead_mans_hand-03-long_gone-117-146.mp3,,False,"guitar, rock, fast",clip_13671,unknown,unknown,train,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13672,b/seismic_anamoly-dead_mans_hand-03-long_gone-146-175.mp3,,False,"guitar, rock, metal",clip_13672,unknown,unknown,train,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13674,b/seismic_anamoly-dead_mans_hand-03-long_gone-204-233.mp3,,False,"guitar, rock, fast, country",clip_13674,unknown,unknown,train,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13679,c/liquid_zen-seventythree-03-long_trip_to_evaporate-59-88.mp3,,False,"slow, drums, beat, beats",clip_13679,unknown,unknown,test,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13682,c/liquid_zen-seventythree-03-long_trip_to_evaporate-146-175.mp3,,False,"slow, techno, electronic, ambient, beat, voice, male voice",clip_13682,unknown,unknown,train,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13683,c/liquid_zen-seventythree-03-long_trip_to_evaporate-175-204.mp3,,False,electronic,clip_13683,unknown,unknown,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13687,e/jeff_wahl-meditative_guitar-03-longing-30-59.mp3,,False,"guitar, classical, slow, strings, no vocals, quiet, soft, solo",clip_13687,unknown,unknown,train,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13688,e/jeff_wahl-meditative_guitar-03-longing-59-88.mp3,,False,"guitar, strings, piano, no vocals",clip_13688,unknown,unknown,train,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13691,e/jeff_wahl-meditative_guitar-03-longing-146-175.mp3,,False,"guitar, soft",clip_13691,unknown,unknown,train,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13694,b/rob_costlow-sophomore_jinx-03-lost_or_found-0-29.mp3,,False,piano,clip_13694,unknown,unknown,train,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13696,b/rob_costlow-sophomore_jinx-03-lost_or_found-59-88.mp3,,False,piano,clip_13696,unknown,unknown,test,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13697,b/rob_costlow-sophomore_jinx-03-lost_or_found-88-117.mp3,,False,"slow, piano, quiet",clip_13697,unknown,unknown,train,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13699,b/rob_costlow-sophomore_jinx-03-lost_or_found-146-175.mp3,,False,"slow, piano",clip_13699,unknown,unknown,train,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13700,b/rob_costlow-sophomore_jinx-03-lost_or_found-175-204.mp3,,False,"classical, piano, solo",clip_13700,unknown,unknown,train,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13703,b/lisa_debenedictis-mixter_one-03-love_bird_featuring_lisa_debenedictis_by_callmeyang-0-29.mp3,,False,"techno, electronic, no vocals",clip_13703,unknown,unknown,train,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13706,b/lisa_debenedictis-mixter_one-03-love_bird_featuring_lisa_debenedictis_by_callmeyang-88-117.mp3,,False,no tags,clip_13706,unknown,unknown,test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
